Feature,Label
0.35541442987800004,0.65209221350028
0.451334446417,0.2273599156169659
0.127784908729,0.7996424540409391
0.734916469646,-0.9193231488397249
0.44566931692100004,0.2550195632978123
0.716210804722,-0.8860839747308171
0.9035083842380001,-0.6501339263750374
0.638036117455,-0.6527949238611335
0.372981400012,0.5833286252492806
0.544542047247,-0.2376785885729844
0.666228178186,-0.7524610704538643
0.381754103047,0.5471381456611388
0.638842239235,-0.6558524460327764
0.213046305329,0.9466622103343265
0.703418809439,-0.8577814524421932
0.15587672910999997,0.881546854256873
0.056951234217,0.4242369533957211
0.13303727751,0.8176565919205565
0.607432166842,-0.528856858905665
0.160908084859,0.8925619509261009
0.7790405704109999,-0.9550096522725937
0.36771629373400005,0.6044760196518515
0.940399327158,-0.41915379470893654
0.496779039278,0.000649992807681965
0.026688561900999996,0.18184950019999666
0.6941031171969999,-0.8344981465572134
0.556677290596,-0.2966387041112375
0.33951605364500004,0.7095926876255846
0.584792031932,-0.4286747519075913
0.225419918638,0.9445819132285257
0.367659587497,0.6047013526825211
0.916864261279,-0.5748418564446318
0.658703651047,-0.7273874615911868
0.0773733034313,0.5589725189359254
0.106368027132,0.7127401125699558
0.699008825513,-0.8470322166496294
0.409135957765,0.42736063822090076
0.9327672889540001,-0.4729320803684196
0.66151869002,-0.7369046059229385
0.6877154123810001,-0.8172912166883313
0.045015337699699995,0.33487849555226407
0.5359150437129999,-0.19522455682646234
0.051975525389499996,0.3879560030743109
0.9418566496940001,-0.4085188282224266
0.222431673308,0.945572416322033
0.640064613967,-0.6604667959737816
0.327129385835,0.7509404456277807
0.38649363735299996,0.5271145423662116
0.752053695933,-0.9406565778620735
0.496627195081,0.001414471603285783
0.36579901126100006,0.612065463222611
0.402995909628,0.4550356428645266
0.914082601466,-0.5912865289761786
0.41309463877499997,0.4092936699833227
0.675549671532,-0.7818570278198198
0.38948199081100005,0.5143273286196033
0.190800400524,0.9364893424486895
0.646479669008,-0.6842402830882568
0.5123285308,-0.07757200871798897
0.35097136236800003,0.6686377471310488
0.9600833433600001,-0.26538649816509974
0.0466159794046,0.34732688229882236
0.9148261707719999,-0.586930372363728
0.379257880278,0.5575536274090651
0.6827188073980001,-0.8031520352900561
0.798667513884,-0.9494450058682027
0.069618947522,0.5104609660190147
0.047868527950599996,0.35696694537013585
0.202458336332,0.9441095658799091
0.40365634411,0.4520798642321431
0.367866680229,0.6038781763137306
0.595141346123,-0.47525260472854836
0.0624113957341,0.46247533479391756
0.04801171211019999,0.3580632976057714
0.0015747265045399999,-0.06024347797204065
0.199553613933,0.9426895962689236
0.714002913422,-0.8815119043088817
0.9874097336450001,-0.014455507721066851
0.443148452681,0.2672614793643513
0.908156350575,-0.6249770641996335
0.811525241074,-0.9379740723153489
0.402137135314,0.458871333172872
0.09552386764789998,0.6602265928690042
0.6629151908290001,-0.7415656756143729
0.808964596391,-0.9407690391562049
0.781052130376,-0.9550806421437343
0.130430930912,0.8088764709717983
0.59766598767,-0.4864216713475402
0.24552916613,0.9301481671062024
0.19371066609,0.9388740667258635
0.5159869978989999,-0.09592916160152276
0.022846253174000002,0.1472749151788801
0.933062179857,-0.4709135687344208
0.8212814726450001,-0.9249416483828821
0.936055941688,-0.4501520240778234
0.43783531566100004,0.29291836347472744
0.8621356953910001,-0.8270592169070898
0.9188938600550001,-0.5625866501897256
0.604024389105,-0.5141927954103345
0.647432491116,-0.6877066364172144
0.5093105120120001,-0.06240973547206252
0.580546394766,-0.4092206650123238
0.0759124915055,0.5500778294818708
0.718812985116,-0.8913008931448889
0.611756237423,-0.5472331443585405
0.8481232830419999,-0.8687975222256323
0.693567337209,-0.8330930518728712
0.803235526751,-0.9460983160277063
0.220483618977,0.9460522666005837
0.9734324296250001,-0.148375558250887
0.860895669313,-0.8311098266392456
0.94439712044,-0.3896962932181083
0.569045191525,-0.355607314854788
0.834815434565,-0.9004406016088105
0.0890546182965,0.6260830821964724
0.224582183398,0.9448905140850745
0.5068677973960001,-0.05012790055390637
0.054420058857000006,0.4059526607201022
0.518493708402,-0.10848980903242333
0.17211409609499997,0.9132739893668664
0.346519500815,0.6848514381347686
0.171990463752,0.913073792042667
0.22407064786400002,0.9450671289834554
0.817553773349,-0.930370890594892
0.924632251356,-0.5267557546516244
0.999790145409,0.11417700038923329
0.669181193121,-0.7619771967120448
0.7174181807800001,-0.8885277669929632
0.384897972257,0.5338915875264736
0.543489876935,-0.23252257747867278
0.717480881876,-0.8886535817876071
0.172314527067,0.9135972197279544
0.32755504195,0.7495726944812956
0.996003591707,0.07382085886500533
0.058651903841000004,0.43632284650201875
0.546631428481,-0.2478978913564256
0.0345643008296,0.2499991899779349
0.9899472926200001,0.011134730011114868
0.478964721157,0.09020124215291947
0.0192048614665,0.11369655670597449
0.505508391005,-0.04328980355106715
0.38030646130999995,0.5531895960534303
0.49611251306599996,0.004005676672837577
0.894260504399,-0.6969289174865825
0.638862655801,-0.6559297345024229
0.666158839637,-0.7522353985520827
0.696516098285,-0.8407383173133329
0.10760273063100001,0.7183500967168894
0.324214148576,0.7602031674409598
0.010111922995799999,0.02635872133452115
0.516349608046,-0.09774706830821867
0.5958541755560001,-0.4784141554726258
0.315046781001,0.7881108731703651
0.965209255362,-0.22169429130057594
0.047707736647300006,0.35573439698029513
0.9079125104700001,-0.6263243736609176
0.8302545354430001,-0.9095472419983004
0.7535931913930001,-0.9421237143194681
0.816505306635,-0.9317971957974063
0.16070904872199998,0.8921466308924835
0.530804681223,-0.16990286268116206
0.267191752851,0.9003123975147569
0.28933323125,0.8557998676562
0.464629504829,0.16175400832414955
0.469797350811,0.13603831612706685
0.5375868448009999,-0.20348194477661918
0.587695055716,-0.44186405877283974
0.898612208726,-0.675444992987531
0.186253332152,0.9321093321624934
0.9020318187799999,-0.6578949692533378
0.543604732928,-0.2330857245354414
0.40601491460600003,0.44148229514546555
0.45999304343099995,0.18473156710966343
0.8712029271430001,-0.7952890102582995
0.638218830828,-0.6534889383387776
0.265733211476,0.9027616705537715
0.9629725467839999,-0.24094803821264676
0.014153837530100001,0.06580027612860313
0.130173058949,0.8079907835160848
0.857396605267,-0.8421627246466699
0.8955622445479999,-0.6906015827392569
0.224480907531,0.9449261935092439
0.140457594041,0.8409591032004685
0.24088743598,0.9346529109355219
0.85549536638,-0.8479364015652777
0.449674188471,0.23548639792555415
0.45038898147399997,0.23198969714123985
0.0530765567437,0.3961030511617625
0.176773260563,0.9203654835336961
0.639218484859,-0.6572755664534924
0.32021263979200004,0.7726154435917979
0.6362272151839999,-0.6458924455749306
0.427239346189,0.3434336952340693
0.7205025640530001,-0.8945877829505156
0.142312666121,0.8463970659161267
0.181268274858,0.926378498209588
0.8816417567039999,-0.7539367964974151
0.621949383231,-0.5894751040635438
0.10990480673800002,0.7286107026270624
0.192496855935,0.9379188986599903
