,Feature,Label
0,0.35541442987800004,0.2213655883419764
1,0.451334446417,0.06003231301151468
2,0.127784908729,0.6042284936453877
3,0.734916469646,-0.41694025520913125
4,0.44566931692100004,0.06956081321135843
5,0.716210804722,-0.38547814439729655
6,0.9035083842380001,-0.7005044867092567
7,0.638036117455,-0.253991737286517
8,0.372981400012,0.19181871239665915
9,0.544542047247,-0.0967387976511288
10,0.666228178186,-0.30140955121275015
11,0.381754103047,0.17706340933056153
12,0.638842239235,-0.2553475988863714
13,0.213046305329,0.4608225511835797
14,0.703418809439,-0.3639625674459612
15,0.15587672910999997,0.5569792796065325
16,0.056951234217,0.7233676381644712
17,0.13303727751,0.5953942389271594
18,0.607432166842,-0.20251722999804622
19,0.160908084859,0.5485167591480535
20,0.7790405704109999,-0.4911550641122804
21,0.36771629373400005,0.2006743910281087
22,0.940399327158,-0.7625534402651892
23,0.496779039278,-0.01640350588081685
24,0.026688561900999996,0.7742681302740368
25,0.6941031171969999,-0.3482939802667526
26,0.556677290596,-0.11714974655489963
27,0.33951605364500004,0.24810596227699322
28,0.584792031932,-0.16443751263823203
29,0.225419918638,0.4400106744258031
30,0.367659587497,0.200769768440217
31,0.916864261279,-0.7229684881313097
32,0.658703651047,-0.2887536254482437
33,0.0773733034313,0.6890186103572378
34,0.106368027132,0.6402507523988965
35,0.699008825513,-0.3565451672347446
36,0.409135957765,0.13100832650557426
37,0.9327672889540001,-0.7497166855884645
38,0.66151869002,-0.2934883979606351
39,0.6877154123810001,-0.33755013996111205
40,0.045015337699699995,0.7434432944104072
41,0.5359150437129999,-0.08222855477745505
42,0.051975525389499996,0.7317365629332121
43,0.9418566496940001,-0.765004593073844
44,0.222431673308,0.44503677246013607
45,0.640064613967,-0.2574035797578358
46,0.327129385835,0.26893979613486363
47,0.38649363735299996,0.16909171978422832
48,0.752053695933,-0.4457643207871107
49,0.496627195081,-0.01614811057829446
50,0.36579901126100006,0.20389917634679144
51,0.402995909628,0.14133561910175663
52,0.914082601466,-0.7182898579070962
53,0.41309463877499997,0.12434999807344638
54,0.675549671532,-0.3170878955953309
55,0.38948199081100005,0.16406543988332523
56,0.190800400524,0.49823919073785944
