,Feature,Label
0,0.35541442987800004,0.01756465094380229
1,0.451334446417,-0.024859068845289975
2,0.127784908729,0.08602762503376161
3,0.734916469646,-0.23776636719806143
4,0.44566931692100004,-0.02205216664284871
5,0.716210804722,-0.21799972667215478
6,0.9035083842380001,-0.47217125770144586
7,0.638036117455,-0.14576225017583216
8,0.372981400012,0.01054873155927986
9,0.544542047247,-0.0776210912891258
10,0.666228178186,-0.1700114758803045
11,0.381754103047,0.006927333785597871
12,0.638842239235,-0.1464295181905181
13,0.213046305329,0.06455311319438561
14,0.703418809439,-0.2050696257194999
15,0.15587672910999997,0.07940600763235554
16,0.056951234217,0.10100269289409601
17,0.13303727751,0.08482105510503041
18,0.607432166842,-0.12150193976782044
19,0.160908084859,0.07817519567957874
20,0.7790405704109999,-0.28874690740657566
21,0.36771629373400005,0.012684057877253838
22,0.940399327158,-0.5401580591036287
23,0.496779039278,-0.048952556205766
24,0.026688561900999996,0.10672905535934861
25,0.6941031171969999,-0.19594181341184064
26,0.556677290596,-0.08551243008241627
27,0.33951605364500004,0.023654247163391918
28,0.584792031932,-0.10482852058366024
29,0.225419918638,0.061072434672464926
30,0.367659587497,0.012706902286454198
31,0.916864261279,-0.49597164967173435
32,0.658703651047,-0.16335168111586404
33,0.0773733034313,0.09692109414610807
34,0.106368027132,0.090804084550681
35,0.699008825513,-0.20071879255301078
36,0.409135957765,-0.004908459418087839
37,0.9327672889540001,-0.5255066577974673
38,0.66151869002,-0.16582684016061017
39,0.6877154123810001,-0.1898195368883347
40,0.045015337699699995,0.10330589341212501
41,0.5359150437129999,-0.07216675125382035
42,0.051975525389499996,0.10197005015159902
43,0.9418566496940001,-0.5429917104331935
44,0.222431673308,0.06192224053067128
45,0.640064613967,-0.14744419670561404
46,0.327129385835,0.028235236452601457
47,0.38649363735299996,0.004937177205513106
48,0.752053695933,-0.2568148083696862
49,0.496627195081,-0.04886713508982106
50,0.36579901126100006,0.013454644115433958
51,0.402995909628,-0.0021821306490688343
52,0.914082601466,-0.49094039369371395
53,0.41309463877499997,-0.006689077219719324
54,0.675549671532,-0.1784583614634642
55,0.38948199081100005,0.0036700095714758164
56,0.190800400524,0.07056512069063313
